15,273,296,284.5,23,0.084249084,354.2747395,357.182469,316.24406,12.15786763
15,550,587,568.5,37,0.067272727,674.9970563,670.494096,630.903203,16.47494094
15,934.5,978,956.25,43.5,0.046548957,1124.37362,1124.902181,1068.233085,24.42311188
16,1211,1290,1250.5,79,0.065235343,1517.230041,1519.114399,1482.546824,10.53868389
16,696,673,684.5,-23,0.033045977,849.1416816,851.253862,815.630352,8.175466276
16,436,448,442,12,0.027522936,553.7912072,558.0591175,529.8811,9.170384855
16,796,770,783,-26,0.032663317,958.2557337,958.402454,940.916834,8.755513867
17,936,985,960.5,49,0.052350427,1131.773762,1135.304598,1044.236724,32.01433962
17,1785,1810,1797.5,25,0.014005602,2096.360167,2104.463596,2028.194379,27.6855452
17,1200,1158,1179,-42,0.035,1357.074264,1359.241739,1293.835394,16.83743277
17,630,630,630,0,0,732.0187739,736.235216,706.125183,10.42185291
18,2060,1890,1975,-170,0.082524272,2153.332286,2166.61854,1486.918933,165.1775056
18,1205,1217,1211,12,0.009958506,1353.279427,1391.725816,969.898234,113.0600116
18,633,660,646.5,27,0.042654028,754.167558,791.202038,503.464344,84.93498642
18,990,640,815,-350,0.353535354,1116.500668,1173.953365,575.807356,139.4191556
19,560,840,700,280,0.5,816.6072573,808.882257,543.956003,114.76678
19,1300,1030,1165,-270,0.207692308,1472.166433,1518.475771,1165.89938,105.5227328
19,280,550,415,270,0.964285714,459.8118148,385.147941,272.735551,145.846698
19,440,950,695,510,1.159090909,1043.163438,1109.632784,479.16727,188.2119011
20,1950,2080,2015,130,0.066666667,2136.268934,2164.144855,1885.48647,78.59172242
20,680,700,690,20,0.029411765,784.2018556,785.1803355,719.872586,22.86537854
20,1320,1230,1275,-90,0.068181818,1366.844396,1377.880521,1195.525297,42.05424855
20,1050,1000,1025,-50,0.047619048,1087.889144,1110.420056,693.13428,77.36169433
21,880,938,909,58,0.065909091,962.9386796,965.949755,916.241703,23.81070861
21,760,830,795,70,0.092105263,845.1200485,845.219949,767.179512,32.3825762
21,1570,1650,1610,80,0.050955414,1794.173483,1796.153229,1703.297324,37.22834508
21,600,620,610,20,0.033333333,668.6245182,668.8663895,640.218035,7.087220133
22,606.3,604.3,605.3,-2,0.003298697,664.1909489,667.065473,638.426267,7.431967993
22,910,890,900,-20,0.021978022,973.4651275,977.029825,940.072452,12.47274745
22,1720,1630,1675,-90,0.052325581,1831.079378,1837.269745,1771.774091,21.09511136
22,1080,1050,1065,-30,0.027777778,1141.979076,1143.921584,1109.143364,17.7940903
23,420,440,430,20,0.047619048,489.7148544,491.663703,441.287903,16.89144806
23,940,1010,975,70,0.074468085,1050.580705,1042.829526,901.15595,39.38415921
23,850,870,860,20,0.023529412,929.0207217,937.929235,780.27693,39.70138161
23,1660,1830,1745,170,0.102409639,1790.242302,1801.395805,1241.313321,111.5975669
24,1800,1750,1775,-50,0.027777778,1874.684124,1878.846009,1471.041143,54.08515572
24,1110,1030,1070,-80,0.072072072,1191.885976,1203.494547,657.053836,82.37169559
24,840,800,820,-40,0.047619048,910.4829045,907.0950095,840.784872,21.7894602
24,530,510,520,-20,0.037735849,575.846913,574.824305,545.706172,14.26724991
25,660,745,702.5,85,0.128787879,791.7308231,794.2122415,714.442553,28.66674813
25,980,1035,1007.5,55,0.056122449,1121.005203,1122.694234,1044.689763,28.51567294
25,560,610,585,50,0.089285714,642.7270754,643.231103,622.033624,9.794911564
25,1810,1820,1815,10,0.005524862,1952.383128,1952.375196,1916.976018,17.48918182
26,930,890,910,-40,0.043010753,997.252694,1005.299847,953.130782,20.78247459
26,1660,1740,1700,80,0.048192771,1884.310503,1939.862295,1689.790056,94.41246799
26,560,530,545,-30,0.053571429,632.8092709,635.346519,609.871432,10.46356257
26,1110,1010,1060,-100,0.09009009,1140.585146,1149.118076,1017.69224,34.49169157
27,430,480,455,50,0.11627907,522.0011712,523.43275,459.557411,19.67638488
27,1460,1600,1530,140,0.095890411,1681.464746,1686.941287,1579.925296,45.3417864
27,1050,1060,1055,10,0.00952381,1180.947346,1181.754614,1110.128382,18.81423729
27,880,910,895,30,0.034090909,995.1649684,997.563739,959.764103,8.197949173
28,900,870,885,-30,0.033333333,969.2567178,972.470551,925.22608,11.62896541
28,1700,1630,1665,-70,0.041176471,1800.015631,1804.854756,1735.824776,22.71404693
28,1030,1010,1020,-20,0.019417476,1117.189375,1118.337527,1052.338074,16.87384094
28,510,500,505,-10,0.019607843,552.2505363,552.738321,534.99514,9.43121173
29,600,660,630,60,0.1,689.8976633,688.648742,629.207184,36.54351526
29,1220,1580,1400,360,0.295081967,1558.540259,1574.089221,1266.877098,111.3342489
29,850,870,860,20,0.023529412,882.5555835,918.489192,636.595191,78.63883242
29,540,470,505,-70,0.12962963,590.1659019,601.176933,452.714647,57.9387246
30,1790,1750,1770,-40,0.022346369,1895.882315,1902.098857,1842.740544,15.38612527
30,580,560,570,-20,0.034482759,623.5243225,625.6292585,609.422143,5.144765697
30,830,330,580,-500,0.602409639,735.0531645,765.9152185,341.686321,206.8626236
30,630,1800,1215,1170,1.857142857,794.2048666,776.386576,646.707751,144.6210594
31,1380,1500,1440,120,0.086956522,1529.705611,1529.786969,1448.911038,41.13562272
31,960,1025,992.5,65,0.067708333,1091.920385,1093.687358,1027.335152,22.83741394
31,580,580,580,0,0,618.0408526,620.7903245,552.464332,14.29088477
31,880,910,895,30,0.034090909,977.4531399,980.53796,935.240017,10.61697469
32,1140,1170,1155,30,0.026315789,1247.23255,1253.170954,1171.472068,17.10385937
32,900,810,855,-90,0.1,898.8757779,935.652405,333.745735,126.7490684
32,520,560,540,40,0.076923077,595.0905382,597.42416,541.425596,14.85427737
32,1620,1580,1600,-40,0.024691358,1740.078785,1751.173127,1688.252537,21.51163407
33,620,680,650,60,0.096774194,720.566188,737.681294,489.243352,61.9085734
33,440,500,470,60,0.136363636,543.2569763,540.9174635,471.559914,23.85239563
33,1530,1650,1590,120,0.078431373,1731.933297,1737.056958,1670.936672,26.56773132
33,1090,1120,1105,30,0.027522936,1191.020266,1194.493199,1141.560494,15.65182276
34,570,550,560,-20,0.035087719,624.2186243,625.6447235,588.619577,9.951475528
34,850,820,835,-30,0.035294118,908.2488901,904.096008,869.232374,12.46057764
34,1040,1020,1030,-20,0.019230769,1129.079705,1125.575203,1076.417877,17.07416227
34,1510,1460,1485,-50,0.033112583,1608.660375,1611.792059,1565.39375,26.20499581
35,590,640,615,50,0.084745763,725.7292573,740.065706,622.616158,35.84160848
35,440,440,440,0,0,535.2245378,533.550121,467.258452,23.18640719
35,1000,910,955,-90,0.09,1094.14553,1101.237109,841.785848,35.05671902
35,1600,1550,1575,-50,0.03125,1755.392691,1777.071243,1613.780959,50.98485525
36,540,530,535,-10,0.018518519,603.5261906,613.772463,558.710167,19.41075697
36,810,810,810,0,0,901.538142,905.488724,863.715462,11.94044478
36,1610,1540,1575,-70,0.043478261,1708.007093,1713.142387,1624.496565,25.89129785
36,980,920,950,-60,0.06122449,1041.043742,1045.845287,1004.311783,23.20320879
37,380,420,400,40,0.105263158,460.3827703,463.942316,403.227968,16.86077481
37,830,830,830,0,0,885.8190369,911.948306,763.747746,52.27225768
37,700,750,725,50,0.071428571,786.7114971,788.246146,725.268921,18.10625091
37,1370,1420,1395,50,0.03649635,1482.423383,1485.689231,1423.060264,19.17099356
38,920,850,885,-70,0.076086957,987.4987226,990.251865,943.988749,11.30725047
38,740,700,720,-40,0.054054054,796.9751364,799.86659,752.248866,12.72582801
38,1300,1210,1255,-90,0.069230769,1368.876316,1378.384445,1287.079345,30.69267088
38,410,410,410,0,0,465.6538238,459.1473665,448.115203,9.400371537
39,650,660,655,10,0.015384615,696.9598202,698.310841,665.167227,17.57735169
39,380,410,395,30,0.078947368,440.6406022,444.188193,401.216643,10.88299672
39,640,680,660,40,0.0625,717.6310976,719.883836,670.675194,16.81758728
39,1200,1300,1250,100,0.083333333,1354.170893,1356.570869,1300.290643,19.44786404
40,870,860,865,-10,0.011494253,925.3029187,924.140464,888.31789,8.857858524
40,1280,1260,1270,-20,0.015625,1359.58362,1362.080075,1304.050596,17.32849297
40,430,420,425,-10,0.023255814,475.3061861,477.3722665,460.718528,8.654177552
40,630,600,615,-30,0.047619048,667.3003681,669.203423,645.581358,13.69001351
41,900,1010,955,110,0.122222222,1042.011221,1047.511906,987.303939,26.54510506
41,560,630,595,70,0.125,664.1989398,665.989694,610.093463,18.78175232
41,420,430,425,10,0.023809524,479.2502854,481.638622,441.75451,12.05944948
41,820,870,845,50,0.06097561,890.6984032,892.543314,850.692432,11.19211495
42,710,710,710,0,0,779.760441,783.062665,745.206417,8.527746436
42,830,810,820,-20,0.024096386,886.1032054,888.173678,848.425509,10.02688125
42,1200,1120,1160,-80,0.066666667,1275.415688,1294.157671,1167.963687,41.21082349
42,350,340,345,-10,0.028571429,370.9533541,373.8580535,297.043097,37.30994648
43,550,610,580,60,0.109090909,642.684961,645.535416,585.75369,18.7262756
43,350,400,375,50,0.142857143,416.712607,416.653854,371.660646,12.50923525
43,1080,1120,1100,40,0.037037037,1220.233634,1223.108552,1165.711136,20.38174575
43,670,680,675,10,0.014925373,737.3287711,740.455849,699.234365,10.63481185
44,500,480,490,-20,0.04,549.8985271,553.526251,511.369653,13.44635371
44,1290,1260,1275,-30,0.023255814,1442.333091,1446.187632,1389.230591,16.07995904
44,700,670,685,-30,0.042857143,754.2453195,758.324281,712.358045,16.1671195
44,780,700,740,-80,0.102564103,831.0514676,833.488622,799.490197,15.88400317
45,900,1020,960,120,0.133333333,1052.985659,1058.726301,974.098315,32.01340651
45,570,610,590,40,0.070175439,649.7490345,652.106209,604.125022,16.15867549
45,710,770,740,60,0.084507042,812.9476382,816.198449,765.118837,16.39410583
45,420,460,440,40,0.095238095,488.9819087,490.555494,447.840707,10.82301553
46,1250,1300,1275,50,0.04,1401.370629,1404.460489,1370.498984,9.088779732
46,440,450,445,10,0.022727273,503.0496472,505.206792,474.314703,8.26189093
46,820,770,795,-50,0.06097561,868.8067651,870.2330265,827.756976,12.09089146
46,660,620,640,-40,0.060606061,697.9692083,698.286618,680.621345,10.1058518
47,800,910,855,110,0.1375,899.3582916,902.280445,820.373355,34.78337338
47,580,650,615,70,0.120689655,678.4040911,682.047546,626.993536,21.47992924
47,580,610,595,30,0.051724138,646.3712408,649.769734,603.110225,15.05772309
47,390,440,415,50,0.128205128,449.6186605,453.8904815,418.82096,11.4338169
48,430,420,425,-10,0.023255814,470.0639966,472.374002,442.608437,6.196969331
48,750,730,740,-20,0.026666667,811.8246312,813.912974,779.970092,8.616056167
48,1110,1100,1105,-10,0.009009009,1192.120102,1193.940667,1147.926129,13.89092856
48,590,580,585,-10,0.016949153,635.24899,634.810706,611.365452,9.011530551
49,760,830,795,70,0.092105263,815.8314335,816.678148,714.734306,28.72350945
49,460,510,485,50,0.108695652,526.2431915,528.8698325,480.35097,15.19497518
49,330,340,335,10,0.03030303,379.5093052,382.0024815,349.220201,8.821154737
49,650,650,650,0,0,674.1675513,693.723852,526.541871,58.19155367
50,680,590,635,-90,0.132352941,375.4472648,194.533248,152.740872,257.6202493
50,770,150,460,-620,0.805194805,443.5291229,225.520298,200.284396,285.8438325
50,900,210,555,-690,0.766666667,563.250568,285.93245,234.49007,398.547962
50,150,120,135,-30,0.2,254.7573644,188.261498,131.762901,163.6819775
51,760,820,790,60,0.078947368,638.087622,796.9277735,398.390192,245.3461481
51,560,310,435,-250,0.446428571,613.9296466,619.865024,424.361381,56.56605898
51,340,360,350,20,0.058823529,391.681032,393.951142,290.009336,16.30636056
51,570,600,585,30,0.052631579,620.3185776,639.787118,322.379493,66.75485099
52,390,680,535,290,0.743589744,712.0806579,738.955249,446.061657,76.40639703
52,310,370,340,60,0.193548387,391.6402175,409.300087,213.150753,45.57253512
52,560,520,540,-40,0.071428571,559.8131566,584.831972,203.942242,87.24377783
52,900,830,865,-70,0.077777778,947.7923496,950.832985,803.203536,30.47897869
53,580,260,420,-320,0.551724138,526.7369784,616.359401,271.251812,160.2176711
53,340,250,295,-90,0.264705882,259.0289358,232.389062,159.095045,94.46132893
53,1000,990,995,-10,0.01,798.8903077,910.401137,348.773357,332.0832772
53,570,640,605,70,0.122807018,646.0777412,681.418113,210.135771,120.5661695
54,450,490,470,40,0.088888889,522.1420157,522.1896895,488.153606,14.43916993
54,770,790,780,20,0.025974026,817.4943473,817.546995,792.912095,10.28244297
54,300,300,300,0,0,344.3411611,343.895268,321.613586,7.180700277
54,490,520,505,30,0.06122449,521.1227069,540.974145,223.808589,70.60977696
55,580,540,560,-40,0.068965517,585.390737,606.489193,312.803209,68.50976923
55,370,350,360,-20,0.054054054,394.4388655,398.217967,366.175148,7.752090219
55,640,590,615,-50,0.078125,650.138875,665.146971,349.729686,59.64452548
55,860,850,855,-10,0.011627907,942.6906577,943.536558,900.604854,17.12463229
56,690,780,735,90,0.130434783,803.9463698,802.681037,730.158304,34.85033351
56,450,500,475,50,0.111111111,526.635525,526.585981,506.799649,11.08697609
56,570,630,600,60,0.105263158,661.9255991,662.383159,621.852127,13.35807968
56,350,370,360,20,0.057142857,398.2970409,400.0637415,373.278947,6.615688962
57,1000,950,975,-50,0.05,1068.526788,1068.900162,1054.570565,7.090641625
57,350,330,340,-20,0.057142857,389.7061099,391.4441845,373.541106,6.219018415
57,590,570,580,-20,0.033898305,661.9074009,663.656658,626.170398,9.382499189
57,490,480,485,-10,0.020408163,533.1993488,533.825811,516.800913,9.135203876
58,350,400,375,50,0.142857143,410.3231463,412.300902,368.891494,16.26200011
58,720,760,740,40,0.055555556,822.5920958,825.8231985,766.151944,22.38377234
58,300,320,310,20,0.066666667,345.3286658,346.527258,314.46482,9.969161871
58,570,610,590,40,0.070175439,640.4414937,642.994145,605.250026,10.42554981
59,890,900,895,10,0.011235955,980.7412776,982.960281,936.384521,10.69019126
59,350,330,340,-20,0.057142857,374.9436104,378.2328905,348.129218,8.777943923
59,500,500,500,0,0,479.6490409,531.1957205,183.881754,112.2959616
59,560,520,540,-40,0.071428571,592.9228638,606.823605,516.370393,38.01138318
60,230,260,245,30,0.130434783,282.361672,282.871557,245.065231,12.25113713
60,400,450,425,50,0.125,474.115025,475.6935915,431.522213,15.54979095
60,810,860,835,50,0.061728395,922.1376817,924.794859,864.363837,21.13406477
60,570,630,600,60,0.105263158,649.7637451,651.660695,614.566595,11.00377571
61,530,520,525,-10,0.018867925,577.7866961,580.4270385,549.016148,7.58161269
61,610,600,605,-10,0.016393443,658.3861087,658.88172,626.84321,9.502410305
61,320,310,315,-10,0.03125,356.4405414,358.9503625,327.861225,8.512511211
61,840,810,825,-30,0.035714286,888.7826869,889.625308,860.324573,15.02555264
62,400,450,425,50,0.125,466.5495747,468.768099,423.454589,15.68285354
62,400,430,415,30,0.075,461.6465229,466.485564,324.098332,22.30011545
62,820,820,820,0,0,886.7229101,889.034868,841.121394,17.77199971
62,310,340,325,30,0.096774194,359.709699,361.131804,333.754976,7.903003488
63,610,560,585,-50,0.081967213,641.3206749,644.048662,555.536216,12.88235216
63,500,480,490,-20,0.04,535.7308535,537.204992,507.027296,7.12061745
63,300,290,295,-10,0.033333333,337.9750423,339.921887,309.036688,7.484474829
63,770,740,755,-30,0.038961039,828.8521305,830.625837,803.962332,15.37510612
